L	1.19318	7	2.6287	2.61191	0.513145	0.53892
L	1.33442	7.1	2.65211	2.66574	0.480645	0.53599
L	1.84458	7.2	2.65822	2.71925	0.434236	0.532721
L	0.152382	7.3	2.69042	2.77244	0.421464	0.529115
L	1.72406	7.4	2.77179	2.82525	0.464692	0.525176
L	2.54142	7.5	2.85732	2.87767	0.506919	0.520904
L	0.434095	7.6	2.92756	2.92964	0.528424	0.516304
L	1.32316	7.7	2.95668	2.98115	0.503397	0.511377
L	0.10337	7.8	3.00637	3.03216	0.502097	0.506127
L	2.48452	7.9	3.10628	3.08264	0.557625	0.500558
L	0.422837	8	3.15559	3.13255	0.551579	0.494673
L	0.695742	8.1	3.2277	3.18186	0.571827	0.488475
L	2.77984	8.2	3.24199	3.23055	0.521834	0.481969
L	0.972226	8.3	3.29389	3.27858	0.523387	0.475158
L	0.780315	8.4	3.35036	3.32592	0.529622	0.468047
L	2.36989	8.5	3.39129	3.37254	0.513464	0.46064
L	2.78487	8.6	3.46736	3.41841	0.538533	0.452943
L	0.142907	8.7	3.51705	3.46351	0.533228	0.444959
L	3.73211	8.8	3.53454	3.5078	0.490185	0.436695
L	0.922995	8.9	3.56441	3.55126	0.467396	0.428154
L	0.481175	9	3.59287	3.59385	0.44624	0.419343
L	1.03707	9.1	3.6135	3.63556	0.418224	0.410268
L	0.842053	9.2	3.66048	3.67636	0.425315	0.400933
L	0.699536	9.3	3.68222	3.71621	0.402618	0.391345
L	1.1303	9.4	3.74913	3.7551	0.433503	0.381509
L	0.619302	9.5	3.78753	3.793	0.428986	0.371433
L	2.30194	9.6	3.85075	3.82989	0.453859	0.361122
L	1.99679	9.7	3.86738	3.86574	0.419814	0.350583
L	1.09138	9.8	3.90379	3.90053	0.412024	0.339823
L	3.93151	9.9	3.90493	3.93424	0.368938	0.328848
L	0.610458	10	3.9612	3.96685	0.390174	0.317665
L	0.0279428	10.1	4.00147	3.99833	0.391787	0.306282
L	3.85692	10.2	4.07706	4.02867	0.430755	0.294705
L	1.79201	10.3	4.07882	4.05785	0.383873	0.282942
L	1.58163	10.4	4.12084	4.08584	0.386282	0.271
L	3.56182	10.5	4.13569	4.11264	0.357204	0.258887
L	0.136999	10.6	4.18069	4.13823	0.367955	0.246611
L	1.31193	10.7	4.19691	4.16258	0.343567	0.234179
L	3.25069	10.8	4.28693	4.18568	0.406873	0.221599
L	1.86615	10.9	4.29293	4.20752	0.366567	0.208879
L	2.51911	11	4.36186	4.22809	0.404716	0.196027
L	0.902339	11.1	4.37673	4.24737	0.375012	0.183051
L	0.753896	11.2	4.3952	4.26535	0.354228	0.169959
L	6.83168	11.3	4.36108	4.28201	0.273494	0.156761
L	3.94908	11.4	4.32854	4.29736	0.204889	0.143463
L	1.39106	11.5	4.33265	4.31137	0.185522	0.130074
L	1.22176	11.6	4.33283	4.32404	0.165082	0.116604
L	0.40531	11.7	4.35142	4.33536	0.167694	0.10306
L	5.28386	11.8	4.39293	4.34533	0.195091	0.0894504
L	0.366328	11.9	4.39973	4.35393	0.1804	0.0757847
L	0.227892	12	4.42129	4.36117	0.184647	0.062071
L	1.16804	12.1	4.40844	4.36703	0.148692	0.0483182
L	1.10919	12.2	4.39782	4.37152	0.119257	0.0345348
L	2.42614	12.3	4.41133	4.37463	0.121638	0.0207296
L	0.217929	12.4	4.431	4.37636	0.13035	0.00691132
L	1.25693	12.5	4.43736	4.3767	0.122361	-0.00691132
L	1.15508	12.6	4.42371	4.37567	0.0925273	-0.0207296
L	2.53489	12.7	4.40186	4.37325	0.0566204	-0.0345348
L	3.29463	12.8	4.36341	4.36945	0.00596454	-0.0483182
L	0.680631	12.9	4.37379	4.36427	0.0171223	-0.062071
L	0.100577	13	4.36834	4.35772	0.00888459	-0.0757847
L	0.70733	13.1	4.37442	4.3498	0.014961	-0.0894504
L	0.725846	13.2	4.35967	4.34052	-0.00360833	-0.10306
L	1.41908	13.3	4.34121	4.32987	-0.0242599	-0.116604
L	3.15921	13.4	4.37435	4.31787	0.0163942	-0.130074
L	1.96272	13.5	4.39438	4.30453	0.0374439	-0.143463
L	0.162978	13.6	4.39754	4.28985	0.0367802	-0.156761
L	0.209749	13.7	4.39712	4.27385	0.0320938	-0.169959
L	7.43017	13.8	4.32389	4.25652	-0.0557334	-0.183051
L	0.596398	13.9	4.31467	4.23789	-0.059832	-0.196027
L	2.22491	14	4.26393	4.21797	-0.111371	-0.208879
L	0.136301	14.1	4.25831	4.19676	-0.104882	-0.221599
L	1.67827	14.2	4.20798	4.17429	-0.150674	-0.234179
L	0.874144	14.3	4.21826	4.15056	-0.121292	-0.246611
L	1.31751	14.4	4.19065	4.12559	-0.139697	-0.258887
L	4.74678	14.5	4.13421	4.09939	-0.189436	-0.271
L	1.13557	14.6	4.10252	4.07199	-0.203299	-0.282942
L	1.90721	14.7	4.07531	4.04341	-0.210062	-0.294705
L	0.242923	14.8	4.06929	4.01365	-0.192966	-0.306282
L	1.38822	14.9	4.02355	3.98273	-0.222584	-0.317665
L	0.409551	15	4.00304	3.95068	-0.221134	-0.328848
L	7.09641	15.1	3.9539	3.91752	-0.254314	-0.339823
L	0.806754	15.2	3.95266	3.88327	-0.22705	-0.350583
L	0.684171	15.3	3.90517	3.84795	-0.255231	-0.361122
L	2.30459	15.4	3.85631	3.81158	-0.28065	-0.371433
L	2.09453	15.5	3.80054	3.77418	-0.311165	-0.381509
L	5.53132	15.6	3.78935	3.73578	-0.291004	-0.391345
L	5.68056	15.7	3.74923	3.6964	-0.306322	-0.400933
L	2.27184	15.8	3.69297	3.65608	-0.337041	-0.410268
L	3.38455	15.9	3.64042	3.61482	-0.360651	-0.419343
L	2.76861	16	3.57244	3.57266	-0.395268	-0.428154
L	3.26607	16.1	3.50698	3.52963	-0.427069	-0.436695
L	0.103778	16.2	3.47067	3.48576	-0.419416	-0.444959
L	0.210929	16.3	3.44257	3.44106	-0.40354	-0.452943
L	2.12569	16.4	3.35795	3.39557	-0.45315	-0.46064
L	4.57496	16.5	3.34538	3.34932	-0.41306	-0.468047
L	1.18183	16.6	3.32076	3.30234	-0.392691	-0.475158
L	1.41636	16.7	3.24992	3.25465	-0.429335	-0.481969
L	1.04782	16.8	3.18241	3.20629	-0.456077	-0.488475
L	0.160998	16.9	3.14618	3.15728	-0.44505	-0.494673
L	0.37771	17	3.08566	3.10767	-0.463727	-0.500558
L	2.69334	17.1	3.06807	3.05747	-0.433422	-0.506127
L	0.0795464	17.2	3.03345	3.00672	-0.423597	-0.511377
L	3.71418	17.3	2.93777	2.95546	-0.485366	-0.516304
L	1.46282	17.4	2.85183	2.90371	-0.527868	-0.520904
L	13.5555	17.5	2.89901	2.85151	-0.417787	-0.525176
L	1.29416	17.6	2.83056	2.79889	-0.449193	-0.529115
L	1.66431	17.7	2.77954	2.74589	-0.458095	-0.532721
L	2.10888	17.8	2.76243	2.69253	-0.427449	-0.53599
L	0.259036	17.9	2.72079	2.63886	-0.426959	-0.53892
L	0.429538	18	2.68578	2.5849	-0.417444	-0.54151
L	6.55619	18.1	2.57645	2.53069	-0.491429	-0.543759
L	1.75175	18.2	2.51673	2.47627	-0.501266	-0.545663
L	1.16472	18.3	2.44881	2.42166	-0.522843	-0.547223
L	2.01365	18.4	2.41818	2.3669	-0.500834	-0.548437
L	3.86547	18.5	2.30841	2.31204	-0.566726	-0.549305
L	4.81865	18.6	2.23392	2.25709	-0.590889	-0.549826
L	2.94236	18.7	2.20807	2.2021	-0.550868	-0.55
L	0.243502	18.8	2.16217	2.1471	-0.5414	-0.549826
L	0.629469	18.9	2.114	2.09213	-0.533205	-0.549305
L	0.80766	19	2.07234	2.03722	-0.521735	-0.548437
L	0.304508	19.1	2.01191	1.98241	-0.530067	-0.547223
L	1.66122	19.2	1.93728	1.92772	-0.552232	-0.545663
L	2.73654	19.3	1.82978	1.8732	-0.610739	-0.543759
L	0.366696	19.4	1.75272	1.81888	-0.629325	-0.54151
L	7.42333	19.5	1.76585	1.76479	-0.546949	-0.53892
L	1.34888	19.6	1.74021	1.71097	-0.515892	-0.53599
L	1.11706	19.7	1.65533	1.65745	-0.553141	-0.532721
L	0.115675	19.8	1.59895	1.60426	-0.55496	-0.529115
L	0.470608	19.9	1.56307	1.55145	-0.532512	-0.525176
L	2.46816	20	1.47554	1.49904	-0.568716	-0.520904
L	1.86445	20.1	1.43576	1.44706	-0.547214	-0.516304
L	2.98833	20.2	1.42532	1.39555	-0.495739	-0.511377
L	0.215096	20.3	1.36193	1.34454	-0.510904	-0.506127
L	0.265556	20.4	1.3128	1.29407	-0.509605	-0.500558
L	0.777073	20.5	1.26499	1.24416	-0.507607	-0.494673
L	0.0951084	20.6	1.21609	1.19484	-0.505005	-0.488475
L	1.6127	20.7	1.16579	1.14615	-0.502592	-0.481969
L	0.135783	20.8	1.11144	1.09813	-0.507781	-0.475158
L	3.40276	20.9	1.10252	1.05079	-0.463018	-0.468047
L	2.50175	21	1.01085	1.00417	-0.512869	-0.46064
L	0.288649	21.1	0.970793	0.958291	-0.500949	-0.452943
L	1.18695	21.2	0.896675	0.913195	-0.52659	-0.444959
L	1.33751	21.3	0.809036	0.868904	-0.56531	-0.436695
L	0.0698749	21.4	0.749493	0.825446	-0.569171	-0.428154
L	0.364344	21.5	0.705691	0.782849	-0.555312	-0.419343
L	3.50043	21.6	0.656128	0.74114	-0.544887	-0.410268
L	0.605014	21.7	0.607421	0.700345	-0.536901	-0.400933
L	0.941799	21.8	0.580605	0.66049	-0.507592	-0.391345
L	2.07475	21.9	0.573156	0.6216	-0.459715	-0.381509
L	0.19986	22	0.539845	0.583699	-0.445174	-0.371433
L	2.97513	22.1	0.442517	0.546812	-0.505097	-0.361122
L	5.74394	22.2	0.462313	0.510962	-0.427376	-0.350583
L	1.67202	22.3	0.426073	0.476172	-0.4182	-0.339823
L	1.12465	22.4	0.411136	0.442462	-0.388792	-0.328848
L	0.0385071	22.5	0.366625	0.409856	-0.395234	-0.317665
L	4.29731	22.6	0.308001	0.378373	-0.414265	-0.306282
L	1.1255	22.7	0.291405	0.348033	-0.385334	-0.294705
L	3.78306	22.8	0.278382	0.318855	-0.354266	-0.282942
L	1.909	22.9	0.26762	0.290859	-0.32503	-0.271
L	2.51167	23	0.275097	0.26406	-0.278784	-0.258887
L	1.35715	23.1	0.283782	0.238478	-0.237297	-0.246611
L	0.455833	23.2	0.240448	0.214126	-0.259691	-0.234179
L	1.27765	23.3	0.18745	0.191022	-0.290865	-0.221599
L	0.309104	23.4	0.166681	0.169179	-0.281024	-0.208879
L	2.3955	23.5	0.0906356	0.148612	-0.335452	-0.196027
L	8.13571	23.6	0.134029	0.129333	-0.246369	-0.183051
L	0.600129	23.7	0.0873089	0.111355	-0.271277	-0.169959
L	3.41907	23.8	0.117639	0.0946879	-0.205766	-0.156761
L	1.64043	23.9	0.0572253	0.0793437	-0.251249	-0.143463
L	2.15777	24	0.0771255	0.0653316	-0.199997	-0.130074
L	0.201292	24.1	0.0620255	0.0526604	-0.194669	-0.116604
L	4.84786	24.2	-0.00569138	0.0413382	-0.248889	-0.10306
L	0.447578	24.3	-0.0240501	0.0313721	-0.241872	-0.0894504
L	2.02607	24.4	-0.00428081	0.0227684	-0.191659	-0.0757847
L	0.325313	24.5	-0.0058161	0.0155325	-0.171502	-0.062071
L	0.346989	24.6	-0.00475657	0.00966898	-0.150671	-0.0483182
L	7.53674	24.7	-0.0747274	0.00518158	-0.21446	-0.0345348
L	4.33415	24.8	-0.0667213	0.00207312	-0.179707	-0.0207296
L	0.407221	24.9	-0.090228	0.000345566	-0.185688	-0.00691132
